	imp	occ	class1	rel1	class2	rel2	individual_imp
13727	0.0001567552391034	14	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Decreased	http://purl.obolibrary.org/obo/CHEBI_50145	rev_hasChemStressResistance_Increased	1.11968027931e-05
10957	0.0001903389383099	17	http://purl.obolibrary.org/obo/CHEBI_28748	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_34653	rev_hasChemStressResistance	1.1196408135876472e-05
6482	0.0002911050419822	26	http://purl.obolibrary.org/obo/CHEBI_78688	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_35456	rev_hasChemStressResistance	1.1196347768546154e-05
34659	6.717615087036119e-05	6	http://purl.obolibrary.org/obo/CHEBI_15738	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_16261	rev_hasChemStressResistance	1.1196025145060199e-05
25555	8.956806150398781e-05	8	http://purl.obolibrary.org/obo/CHEBI_78013	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000316-APO_0000003	rev_RO_0002200	1.1196007687998476e-05
6811	0.0002798840020822	25	http://purl.obolibrary.org/obo/CHEBI_26710	rev_hasChemCellMorph	http://purl.obolibrary.org/obo/CHEBI_30477	rev_hasChemStressResistance_Increased	1.1195360083288001e-05
22539	0.0001007364728572	9	http://purl.obolibrary.org/obo/CHEBI_26710	rev_hasChemCellMorph	http://purl.obolibrary.org/obo/CHEBI_28498	rev_hasChemStressResistance	1.1192941428577778e-05
10961	0.0001902799875318	17	http://sgd-kg.project-genesis.io#APO_0000079-APO_0000002	rev_RO_0002200	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	1.1192940443047058e-05
29511	7.834446854330856e-05	7	http://sgd-kg.project-genesis.io#YOR344C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_15366	rev_hasChemStressResistance	1.1192066934758365e-05
14978	0.0001454764898352	13	http://purl.obolibrary.org/obo/CHEBI_77773	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000204-APO_0000003-CHEBI_17992	rev_RO_0002200	1.1190499218092308e-05
13732	0.0001566499542404	14	http://sgd-kg.project-genesis.io#YDR259C	unspec_regulating	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000117	rev_RO_0002200	1.1189282445742856e-05
8992	0.0002237716763992	20	http://purl.obolibrary.org/obo/CHEBI_29699	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/CHEBI_609827	rev_hasChemStressResistance_Increased	1.1188583819959999e-05
10963	0.0001901972539947	17	http://sgd-kg.project-genesis.io#APO_0000085-APO_0000003	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_27732	rev_RO_0002200	1.1188073764394117e-05
25580	8.949396295502502e-05	8	http://purl.obolibrary.org/obo/GO_0061186	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_27666	rev_hasChemStressResistance_Decreased	1.1186745369378128e-05
34703	6.710787617877192e-05	6	http://purl.obolibrary.org/obo/CHEBI_46645	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000109-APO_0000003	rev_RO_0002200	1.118464602979532e-05
10247	0.0002013105765861	18	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_18295	rev_hasChemStressResistance	1.118392092145e-05
34706	6.709805083773935e-05	6	http://purl.obolibrary.org/obo/CHEBI_18212	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000334-APO_0000003	rev_RO_0002200	1.1183008472956558e-05
12741	0.000167743597924	15	http://purl.obolibrary.org/obo/CHEBI_27641	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/CHEBI_27666	rev_hasChemStressResistance_Increased	1.1182906528266667e-05
685	0.001375348392679	123	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_48775	rev_hasChemStressResistance	1.1181694249422763e-05
7970	0.0002459892152545	22	http://purl.obolibrary.org/obo/GO_0006357	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000147-APO_0000003	rev_RO_0002200	1.1181327966113636e-05
7180	0.0002683102478678	24	http://purl.obolibrary.org/obo/CHEBI_29865	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000326-APO_0000003	rev_RO_0002200	1.1179593661158334e-05
10251	0.0002012017128036	18	http://purl.obolibrary.org/obo/CHEBI_15854	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_60831	rev_hasChemStressResistance	1.1177872933533333e-05
34732	6.706016702878647e-05	6	http://purl.obolibrary.org/obo/CHEBI_7553	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_156510	rev_hasChemStressResistance_Increased	1.1176694504797745e-05
25610	8.940718558206432e-05	8	http://sgd-kg.project-genesis.io#YLR131C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_60831	rev_hasChemStressResistance_Decreased	1.117589819775804e-05
4540	0.0003799769369554	34	http://purl.obolibrary.org/obo/CHEBI_30477	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_23414	rev_hasChemStressResistance	1.1175792263394118e-05
20136	0.0001117281149414	10	http://purl.obolibrary.org/obo/CHEBI_7507	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29699	rev_hasChemStressResistance_Increased	1.117281149414e-05
34745	6.702778826126683e-05	6	http://purl.obolibrary.org/obo/CHEBI_32029	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_27666	rev_hasChemStressResistance_Decreased	1.1171298043544472e-05
29565	7.819374326727705e-05	7	http://purl.obolibrary.org/obo/CHEBI_6923	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_26710	rev_hasChemStressResistance_Increased	1.117053475246815e-05
480	0.0016976834963738	152	http://purl.obolibrary.org/obo/CHEBI_27666	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000334-APO_0000003	rev_RO_0002200	1.1168970370880265e-05
2322	0.0006141291691304	55	http://purl.obolibrary.org/obo/GO_0030433	rev_RO_0002331	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	1.1165984893280002e-05
12757	0.0001674655597693	15	http://purl.obolibrary.org/obo/CHEBI_49976	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_17883	rev_hasChemStressResistance	1.1164370651286666e-05
20158	0.000111634475271	10	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000079-APO_0000002	rev_RO_0002200	1.11634475271e-05
3392	0.0004686941436169	42	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_3015	rev_hasChemStressResistance_Increased	1.1159384371830953e-05
20167	0.0001115880752885	10	http://purl.obolibrary.org/obo/GO_0034599	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_16240	rev_hasChemStressResistance_Increased	1.1158807528850001e-05
11859	0.0001785371865656	16	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_81922	rev_hasChemStressResistance_Increased	1.115857416035e-05
29589	7.810922014356339e-05	7	http://purl.obolibrary.org/obo/CHEBI_64648	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_34696	rev_hasChemStressResistance_Increased	1.1158460020509057e-05
25650	8.925825733783925e-05	8	http://purl.obolibrary.org/obo/CHEBI_34905	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/CHEBI_26710	rev_hasChemStressResistance_Increased	1.1157282167229906e-05
9630	0.0002119734132508	19	http://sgd-kg.project-genesis.io#APO_0000059-APO_0000002	rev_RO_0002200	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	1.1156495434252632e-05
16482	0.0001338614341286	12	http://sgd-kg.project-genesis.io#APO_0000027-APO_0000004	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000060-APO_0000002	rev_RO_0002200	1.1155119510716667e-05
34787	6.692942029967405e-05	6	http://purl.obolibrary.org/obo/GO_0031505	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_34905	rev_hasChemStressResistance_Increased	1.1154903383279007e-05
5615	0.0003234918194098	29	http://purl.obolibrary.org/obo/CHEBI_22633	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_77850	rev_hasChemStressResistance_Increased	1.1154890324475862e-05
34789	6.692649068656301e-05	6	http://purl.obolibrary.org/obo/CHEBI_27666	rev_hasChemStressResistance_Decreased	http://purl.obolibrary.org/obo/CHEBI_48828	rev_hasChemStressResistance_Increased	1.1154415114427169e-05
10273	0.0002007636495425	18	http://purl.obolibrary.org/obo/CHEBI_15676	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_50145	rev_hasChemStressResistance	1.1153536085694445e-05
3652	0.0004461162907924	40	http://purl.obolibrary.org/obo/CHEBI_16842	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000004	rev_RO_0002200	1.1152907269810001e-05
20176	0.000111521616608	10	http://purl.obolibrary.org/obo/CHEBI_27899	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000005	rev_RO_0002200	1.11521616608e-05
22619	0.0001003647512338	9	http://purl.obolibrary.org/obo/CHEBI_17883	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000081-APO_0000003	rev_RO_0002200	1.1151639025977777e-05
11866	0.0001784197191304	16	http://purl.obolibrary.org/obo/CHEBI_49470	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000098-APO_0000245-CHEBI_17234	rev_RO_0002200	1.115123244565e-05
4920	0.0003567814510043	32	http://purl.obolibrary.org/obo/CHEBI_23414	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_63020	rev_hasChemStressResistance	1.1149420343884375e-05
5619	0.0003232664857513	29	http://purl.obolibrary.org/obo/GO_0006897	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_29865	rev_hasChemStressResistance	1.114712019832069e-05
20189	0.0001114688765463	10	http://purl.obolibrary.org/obo/CHEBI_23414	rev_hasChemNutrientUtilization_Decreased	http://purl.obolibrary.org/obo/CHEBI_23414	rev_hasChemStressResistance	1.114688765463e-05
1988	0.0006798755920204	61	http://purl.obolibrary.org/obo/CHEBI_34696	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	1.1145501508531147e-05
29623	7.801641647650908e-05	7	http://sgd-kg.project-genesis.io#YNL068C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_30653	rev_hasChemStressResistance	1.114520235378701e-05
13788	0.0001560261989159	14	http://purl.obolibrary.org/obo/CHEBI_17268	rev_hasChemNutrientUtilization	http://purl.obolibrary.org/obo/CHEBI_64648	rev_hasChemStressResistance	1.1144728493992857e-05
7202	0.0002674734670592	24	http://purl.obolibrary.org/obo/CHEBI_26710	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000198-APO_0000004	rev_RO_0002200	1.1144727794133335e-05
18205	0.0001225864233916	11	http://purl.obolibrary.org/obo/CHEBI_60831	rev_hasChemStressResistance_Decreased	http://purl.obolibrary.org/obo/CHEBI_34696	rev_hasChemStressResistance_Increased	1.1144220308327274e-05
2266	0.0006240532128635	56	http://purl.obolibrary.org/obo/CHEBI_609827	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	1.11438073725625e-05
11012	0.0001894360495724	17	http://purl.obolibrary.org/obo/CHEBI_32372	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000316-APO_0000004	rev_RO_0002200	1.1143297033670589e-05
8459	0.000233991638555	21	http://purl.obolibrary.org/obo/CHEBI_30768	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000004	rev_RO_0002200	1.1142458978809523e-05
25683	8.91311941171262e-05	8	http://sgd-kg.project-genesis.io#APO_0000059-APO_0000002-CHEBI_26710	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000199-APO_0000004-CHEBI_17029	rev_RO_0002200	1.1141399264640776e-05
7567	0.0002562501763151	23	http://purl.obolibrary.org/obo/CHEBI_50145	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_31398	rev_hasChemStressResistance	1.1141312013700001e-05
9038	0.0002228215020985	20	http://purl.obolibrary.org/obo/GO_0005737	rev_RO_0001025	http://purl.obolibrary.org/obo/CHEBI_78067	rev_hasChemStressResistance	1.1141075104925001e-05
5886	0.0003119468856739	28	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_18212	rev_hasChemStressResistance	1.1140960202639286e-05
9652	0.000211672540649	19	http://purl.obolibrary.org/obo/CHEBI_50145	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000254-APO_0000002	rev_RO_0002200	1.1140660034157895e-05
1992	0.0006795264509169	61	http://purl.obolibrary.org/obo/CHEBI_34905	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000004	rev_RO_0002200	1.1139777883883607e-05
29651	7.793987423277015e-05	7	http://purl.obolibrary.org/obo/GO_0006357	rev_RO_0002331	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_9168	rev_RO_0002200	1.1134267747538593e-05
16525	0.0001335917817074	12	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_15854	rev_hasChemStressResistance_Increased	1.1132648475616666e-05
4567	0.0003784862380578	34	http://purl.obolibrary.org/obo/CHEBI_17268	rev_hasChemNutrientUtilization	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance_Decreased	1.113194817817059e-05
20215	0.0001113137293337	10	http://purl.obolibrary.org/obo/CHEBI_16240	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000254-APO_0000002	rev_RO_0002200	1.1131372933369999e-05
29663	7.791813563441446e-05	7	http://purl.obolibrary.org/obo/CHEBI_50016	rev_hasChemStressResistance_Decreased	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance_Increased	1.113116223348778e-05
15059	0.0001446917402549	13	http://purl.obolibrary.org/obo/CHEBI_17071	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_44423	rev_RO_0002200	1.113013386576154e-05
15060	0.000144684448452	13	http://purl.obolibrary.org/obo/CHEBI_31398	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29699	rev_hasChemStressResistance_Increased	1.1129572957846154e-05
11887	0.000178050946361	16	http://purl.obolibrary.org/obo/CHEBI_84043	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000099-APO_0000245-CHEBI_26271	rev_RO_0002200	1.11281841475625e-05
25731	8.902342563109109e-05	8	http://purl.obolibrary.org/obo/CHEBI_17268	rev_hasChemNutrientUtilization	http://purl.obolibrary.org/obo/CHEBI_18212	rev_hasChemStressResistance	1.1127928203886386e-05
12809	0.0001668975772915	15	http://sgd-kg.project-genesis.io#YKL062W	pos_regulating	http://sgd-kg.project-genesis.io#APO_0000334-APO_0000004	rev_RO_0002200	1.1126505152766667e-05
2274	0.0006229406940587	56	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000004	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000083-APO_0000004-CHEBI_34905	rev_RO_0002200	1.1123940965333929e-05
4937	0.0003559543430782	32	http://purl.obolibrary.org/obo/CHEBI_46081	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/CHEBI_16240	rev_hasChemStressResistance_Increased	1.112357322119375e-05
15074	0.0001446030396576	13	http://purl.obolibrary.org/obo/CHEBI_55517	rev_hasChemStressResistance_Increased	http://purl.obolibrary.org/obo/CHEBI_9168	rev_hasChemStressResistance_Increased	1.1123310742892308e-05
22684	0.0001000774008294	9	http://purl.obolibrary.org/obo/CHEBI_60831	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000060-APO_0000002	rev_RO_0002200	1.1119711203266667e-05
4095	0.0004114148848598	37	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_15366	rev_hasChemStressResistance_Increased	1.1119321212427026e-05
15082	0.0001445443702642	13	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_44185	rev_RO_0002200	1.111879771263077e-05
9070	0.0002223678576111	20	http://purl.obolibrary.org/obo/CHEBI_53001	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_15366	rev_hasChemStressResistance	1.1118392880555001e-05
7218	0.000266836888875	24	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000004	rev_RO_0002200	1.1118203703124998e-05
29700	7.782738315636322e-05	7	http://purl.obolibrary.org/obo/CHEBI_29016	rev_hasChemNutrientUtilization	http://purl.obolibrary.org/obo/CHEBI_25675	rev_hasChemStressResistance	1.1118197593766174e-05
34901	6.669604255703763e-05	6	http://purl.obolibrary.org/obo/CHEBI_5292	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29699	rev_hasChemStressResistance_Decreased	1.1116007092839606e-05
29713	7.780824521670118e-05	7	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_78649	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000003	rev_RO_0002200	1.1115463602385882e-05
5644	0.0003223353237614	29	http://purl.obolibrary.org/obo/CHEBI_49470	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_44423	rev_RO_0002200	1.1115011164186206e-05
25760	8.891683003222068e-05	8	http://purl.obolibrary.org/obo/CHEBI_50011	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000060-APO_0000002	rev_RO_0002200	1.1114603754027585e-05
16556	0.0001333704665579	12	http://purl.obolibrary.org/obo/GO_0008361	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_27666	rev_hasChemStressResistance_Decreased	1.1114205546491668e-05
10315	0.0002000520300036	18	http://purl.obolibrary.org/obo/CHEBI_84043	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/APO_0000152	rev_RO_0002200	1.1114001666866666e-05
29723	7.778099302761606e-05	7	http://purl.obolibrary.org/obo/CHEBI_35176	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29866	rev_hasChemStressResistance_Decreased	1.111157043251658e-05
11919	0.0001777718166011	16	http://purl.obolibrary.org/obo/CHEBI_48775	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_35456	rev_hasChemStressResistance	1.111073853756875e-05
18263	0.000122212427003	11	http://purl.obolibrary.org/obo/CHEBI_53745	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_29699	rev_hasChemStressResistance_Increased	1.1110220636636364e-05
1077	0.0010332019729516	93	http://purl.obolibrary.org/obo/CHEBI_26710	rev_hasChemCellMorph	http://purl.obolibrary.org/obo/CHEBI_23414	rev_hasChemNutrientUtilization_Decreased	1.1109698633888173e-05
34937	6.665042826493685e-05	6	http://purl.obolibrary.org/obo/CHEBI_16240	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000050-APO_0000002	rev_RO_0002200	1.1108404710822808e-05
13848	0.0001555088307618	14	http://purl.obolibrary.org/obo/CHEBI_156433	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_77850	rev_RO_0002200	1.1107773625842858e-05
7600	0.0002554472350336	23	http://sgd-kg.project-genesis.io#APO_0000027-APO_0000004	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_27641	rev_RO_0002200	1.11064015232e-05
25780	8.884178863757054e-05	8	http://purl.obolibrary.org/obo/CHEBI_49470	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000039-APO_0000002	rev_RO_0002200	1.1105223579696318e-05
22732	9.99356501402866e-05	9	http://purl.obolibrary.org/obo/CHEBI_28938	rev_hasChemNutrientUtilization	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_50145	rev_RO_0002200	1.1103961126698511e-05
13861	0.0001554411233065	14	http://purl.obolibrary.org/obo/CHEBI_3638	rev_hasChemStressResistance_Decreased	http://purl.obolibrary.org/obo/CHEBI_50145	rev_hasChemStressResistance_Increased	1.1102937379035714e-05
7610	0.0002552700785933	23	http://sgd-kg.project-genesis.io#YIL131C	unspec_regulating	http://sgd-kg.project-genesis.io#APO_0000204-APO_0000003-CHEBI_30911	rev_RO_0002200	1.1098699069273912e-05
25796	8.878619380163205e-05	8	http://purl.obolibrary.org/obo/CHEBI_34696	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000106-APO_0000002	rev_RO_0002200	1.1098274225204006e-05
1354	0.0008878413207274	80	http://purl.obolibrary.org/obo/CHEBI_29865	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000099-APO_0000245-CHEBI_14321	rev_RO_0002200	1.10980165090925e-05
22747	9.98788872594226e-05	9	http://purl.obolibrary.org/obo/CHEBI_35176	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000099-APO_0000245-CHEBI_14321	rev_RO_0002200	1.1097654139935845e-05
7613	0.0002552183886488	23	http://purl.obolibrary.org/obo/CHEBI_34696	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000027-APO_0000004	rev_RO_0002200	1.1096451680382607e-05
34985	6.657115486056244e-05	6	http://purl.obolibrary.org/obo/CHEBI_230243	rev_hasChemStressResistance_Decreased	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000004	rev_RO_0002200	1.1095192476760407e-05
13869	0.0001553257841037	14	http://purl.obolibrary.org/obo/GO_0006888	rev_RO_0002331	http://purl.obolibrary.org/obo/CHEBI_17268	rev_hasChemNutrientUtilization	1.109469886455e-05
15130	0.0001442210767787	13	http://purl.obolibrary.org/obo/CHEBI_35696	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_27666	rev_hasChemStressResistance_Increased	1.1093928982976923e-05
25806	8.875109769903645e-05	8	http://purl.obolibrary.org/obo/CHEBI_49786	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_27732	rev_RO_0002200	1.1093887212379556e-05
29771	7.765702710789044e-05	7	http://sgd-kg.project-genesis.io#YDR253C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_42068	rev_hasChemStressResistance_Increased	1.109386101541292e-05
3951	0.0004215478714829	38	http://purl.obolibrary.org/obo/CHEBI_230243	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000316-APO_0000004	rev_RO_0002200	1.1093365039023684e-05
29773	7.764886204807919e-05	7	http://sgd-kg.project-genesis.io#YDL005C	unspec_regulating	http://sgd-kg.project-genesis.io#APO_0000297-APO_0000002	rev_RO_0002200	1.1092694578297027e-05
29779	7.763718680137657e-05	7	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000090-APO_0000003-CHEBI_49470	rev_RO_0002200	1.1091026685910939e-05
18286	0.0001219998147633	11	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_18346	rev_hasChemStressResistance	1.109089225120909e-05
3309	0.0004768915722665	43	http://purl.obolibrary.org/obo/CHEBI_29865	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance_Decreased	1.1090501680616278e-05
4586	0.0003770691401501	34	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000004	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000087-APO_0000004-CHEBI_27732	rev_RO_0002200	1.1090268827944118e-05
7247	0.0002660883526043	24	http://purl.obolibrary.org/obo/CHEBI_29866	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000334-APO_0000003	rev_RO_0002200	1.1087014691845834e-05
25818	8.869562876077597e-05	8	http://purl.obolibrary.org/obo/CHEBI_28748	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000028-APO_0000004	rev_RO_0002200	1.1086953595096996e-05
22767	9.97702762503952e-05	9	http://purl.obolibrary.org/obo/CHEBI_2682	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	1.1085586250043912e-05
9712	0.0002106222190441	19	http://purl.obolibrary.org/obo/CHEBI_9168	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_17234	rev_hasChemStressResistance	1.1085379949689473e-05
25828	8.865579021345405e-05	8	http://purl.obolibrary.org/obo/CHEBI_28716	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_16240	rev_hasChemStressResistance	1.1081973776681756e-05
9110	0.0002216208335376	20	http://purl.obolibrary.org/obo/CHEBI_27666	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000316-APO_0000004	rev_RO_0002200	1.108104167688e-05
35026	6.648621154722249e-05	6	http://sgd-kg.project-genesis.io#YDL005C	unspec_regulating	http://sgd-kg.project-genesis.io#APO_0000300-APO_0000002	rev_RO_0002200	1.1081035257870414e-05
4118	0.0004099382204252	37	http://purl.obolibrary.org/obo/CHEBI_53001	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000091-APO_0000003	rev_RO_0002200	1.1079411362843244e-05
673	0.0013848272003344	125	http://sgd-kg.project-genesis.io#YEL009C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_22633	rev_hasChemStressResistance	1.10786176026752e-05
11081	0.0001883002710987	17	http://sgd-kg.project-genesis.io#YBR112C	unspec_regulating	http://purl.obolibrary.org/obo/CHEBI_48958	rev_hasChemStressResistance	1.1076486535217646e-05
22787	9.96837908805688e-05	9	http://purl.obolibrary.org/obo/CHEBI_17833	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_3015	rev_hasChemStressResistance_Increased	1.1075976764507645e-05
993	0.0010854165913243	98	http://purl.obolibrary.org/obo/CHEBI_50145	rev_hasChemStressResistance	http://sgd-kg.project-genesis.io#APO_0000099-APO_0000245-CHEBI_14321	rev_RO_0002200	1.1075679503309184e-05
22793	9.9679950837124e-05	9	http://purl.obolibrary.org/obo/CHEBI_52289	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/GO_0000978	rev_RO_0002327	1.1075550093013777e-05
25842	8.860429747902865e-05	8	http://purl.obolibrary.org/obo/CHEBI_17992	rev_hasChemStressResistance	http://purl.obolibrary.org/obo/CHEBI_22907	rev_hasChemStressResistance_Decreased	1.1075537184878582e-05
35049	6.644697170329493e-05	6	http://purl.obolibrary.org/obo/CHEBI_78649	rev_hasChemStressResistance_Increased	http://sgd-kg.project-genesis.io#APO_0000317-APO_0000004	rev_RO_0002200	1.1074495283882488e-05
3197	0.0004872371061072	44	http://purl.obolibrary.org/obo/APO_0000330	rev_RO_0002200	http://sgd-kg.project-genesis.io#APO_0000083-APO_0000004-CHEBI_16240	rev_RO_0002200	1.1073570593345454e-05
